SURVYEAR	LFSSTAT	PROV	AGE	SEX	EDUC	TENURE	UNION	HRLYEARN	HOURS
1999	Employed,	AL	30-44	Male	BA or More	103	Yes	25	50
1999	Employed,	AL	30-44	Male	BA or More	166	No	17.31	32
1999	Employed,	AL	30-44	Male	BA or More	30	No	32.62	37.5
1999	Employed,	AL	30-44	Male	BA or More	50	NA	NA	55
1999	Employed,	AL	30-44	Male	BA or More	96	No	33.46	0
1999	Employed,	AL	30-44	Female	BA or More	64	No	15.38	37.5
1999	Employed,	AL	30-44	Female	BA or More	34	Yes	18.25	51.5
1999	Employed,	AL	45-59	Male	BA or More	188	Yes	36.06	0
1999	Employed,	AL	45-59	Male	BA or More	240	No	55.59	38
1999	Employed,	AL	45-59	Female	BA or More	168	Yes	36.86	50
1999	Employed,	AL	45-59	Male	BA or More	240	Yes	24	38.5
1999	Employed,	AL	45-59	Female	BA or More	127	Yes	15.19	44
1999	Employed,	AL	45-59	Male	BA or More	48	No	21	56
1999	Employed,	AL	45-59	Female	BA or More	46	NA	NA	42
1999	Employed,	AL	60+	Female	BA or More	125	NA	NA	40
1999	Employed,	AL	60+	Female	BA or More	72	No	9.23	30
1999	Employed,	AL	60+	Male	BA or More	240	NA	NA	40
1999	Employed,	BC	15-29	Male	HS Dropout	7	No	8.5	40
1999	Employed,	BC	15-29	Male	HS Dropout	4	No	7.15	10
1999	Employed,	BC	15-29	Female	HS Dropout	20	No	7.15	0
1999	Employed,	BC	15-29	Male	HS Dropout	1	No	7.15	24
1999	Employed,	BC	15-29	Male	HS Dropout	79	No	12	40
1999	Employed,	BC	15-29	Female	HS Dropout	51	NA	NA	0
1999	Employed,	BC	15-29	Female	HS Dropout	4	No	7.15	6
1999	Employed,	BC	15-29	Female	HS Dropout	22	No	8	4
1999	Employed,	BC	15-29	Male	HS Dropout	94	No	16.5	40
1999	Employed,	BC	30-44	Female	HS Dropout	66	No	12	40
1999	Employed,	BC	30-44	Female	HS Dropout	8	No	8	32
1999	Employed,	BC	30-44	Female	HS Dropout	219	No	19.23	52
1999	Employed,	BC	30-44	Male	HS Dropout	127	Yes	21.73	42
1999	Unemployed	BC	30-44	Male	HS Dropout	NA	NA	NA	NA
1999	Employed,	BC	30-44	Female	HS Dropout	82	No	8.25	40
1999	Employed,	BC	30-44	Male	HS Dropout	101	No	26.15	50
1999	Employed,	BC	45-59	Male	HS Dropout	3	No	15.38	60
1999	Unemployed	BC	45-59	Female	HS Dropout	NA	NA	NA	NA
1999	Employed,	BC	45-59	Female	HS Dropout	111	No	9	32
1999	Employed,	BC	45-59	Male	HS Dropout	240	Yes	23.56	48
1999	Employed,	BC	45-59	Male	HS Dropout	23	No	24.98	48
1999	Employed,	BC	45-59	Female	HS Dropout	160	No	11	28
1999	Employed,	BC	45-59	Male	HS Dropout	111	NA	NA	40
1999	Employed,	BC	60+	Female	HS Dropout	240	NA	NA	2
1999	Employed,	BC	60+	Male	HS Dropout	126	No	16.25	40
1999	Employed,	BC	60+	Male	HS Dropout	240	Yes	11.5	0
1999	Employed,	BC	60+	Male	HS Dropout	240	Yes	25.77	40
1999	Employed,	BC	60+	Female	HS Dropout	129	NA	NA	6
1999	Employed,	BC	15-29	Male	HS Grad	22	No	11	46
1999	Employed,	BC	15-29	Male	HS Grad	6	No	8.5	35
1999	Employed,	BC	15-29	Female	HS Grad	11	No	9	35
1999	Employed,	BC	30-44	Male	HS Grad	8	No	10.73	40
1999	Employed,	BC	30-44	Male	HS Grad	226	NA	NA	49
1999	Employed,	BC	30-44	Male	HS Grad	38	No	21	42
1999	Employed,	BC	30-44	Female	HS Grad	223	No	41.03	0
1999	Unemployed	BC	30-44	Female	HS Grad	NA	NA	NA	NA
1999	Employed,	BC	30-44	Female	HS Grad	87	No	15	8
1999	Unemployed	BC	30-44	Male	HS Grad	NA	NA	NA	NA
1999	Employed,	BC	30-44	Female	HS Grad	10	No	7.5	12
1999	Employed,	BC	30-44	Female	HS Grad	19	No	15.38	53
1999	Employed,	BC	30-44	Female	HS Grad	141	Yes	23.42	14
1999	Unemployed	BC	30-44	Female	HS Grad	NA	NA	NA	NA
1999	Employed,	BC	30-44	Male	HS Grad	10	NA	NA	57.5
1999	Employed,	BC	30-44	Male	HS Grad	141	Yes	21	45
1999	Employed,	BC	30-44	Female	HS Grad	7	Yes	14.9	37.5
1999	Employed,	BC	30-44	Male	HS Grad	87	No	12	40
1999	Employed,	BC	30-44	Male	HS Grad	6	Yes	26.52	0
1999	Unemployed	BC	30-44	Female	HS Grad	NA	NA	NA	NA
1999	Employed,	BC	30-44	Female	HS Grad	87	Yes	20	0
1999	Employed,	BC	45-59	Male	HS Grad	6	No	12.5	42
1999	Employed,	BC	45-59	Female	HS Grad	240	No	14.36	37.5
1999	Employed,	BC	45-59	Male	HS Grad	87	No	12	20
1999	Employed,	BC	45-59	Female	HS Grad	240	Yes	20.48	20
1999	Employed,	BC	45-59	Male	HS Grad	194	NA	NA	20
1999	Employed,	BC	45-59	Female	HS Grad	170	No	16.83	44
1999	Employed,	BC	45-59	Female	HS Grad	135	Yes	19.23	22.5
1999	Employed,	BC	45-59	Female	HS Grad	26	No	22	0
1999	Employed,	BC	15-29	Female	Some PS	10	No	7.8	12
1999	Employed,	BC	15-29	Female	Some PS	2	No	7.15	4
1999	Employed,	BC	15-29	Female	Some PS	13	Yes	17.06	4.5
1999	Employed,	BC	15-29	Male	Some PS	1	No	8.65	40
1999	Employed,	BC	15-29	Male	Some PS	6	No	7.5	20
1999	Employed,	BC	15-29	Female	Some PS	3	NA	NA	2
1999	Employed,	BC	15-29	Male	Some PS	120	Yes	21	32
1999	Employed,	BC	15-29	Female	Some PS	16	NA	NA	0
1999	Unemployed	BC	15-29	Male	Some PS	NA	NA	NA	NA
1999	Employed,	BC	15-29	Female	Some PS	51	No	10	40
1999	Employed,	BC	15-29	Female	Some PS	19	No	11	42
1999	Employed,	BC	15-29	Female	Some PS	14	No	8	45
1999	Employed,	BC	15-29	Male	Some PS	15	No	9.5	40
1999	Unemployed	BC	15-29	Female	Some PS	NA	NA	NA	NA
1999	Employed,	BC	15-29	Female	Some PS	62	Yes	17	35
1999	Employed,	BC	15-29	Female	Some PS	27	No	13.85	34
1999	Employed,	BC	30-44	Female	Some PS	230	NA	NA	34
1999	Employed,	BC	30-44	Male	Some PS	30	No	14.42	40
1999	Employed,	BC	30-44	Male	Some PS	67	Yes	20	40
1999	Employed,	BC	30-44	Male	Some PS	21	No	14.38	40
1999	Employed,	BC	30-44	Female	Some PS	56	No	14.6	0
1999	Employed,	BC	30-44	Male	Some PS	226	NA	NA	55
1999	Employed,	BC	30-44	Female	Some PS	116	No	18	40
1999	Employed,	BC	30-44	Male	Some PS	120	No	30	40
1999	Employed,	BC	30-44	Male	Some PS	46	NA	NA	0
1999	Employed,	BC	30-44	Male	Some PS	47	NA	NA	65
1999	Employed,	BC	30-44	Female	Some PS	7	No	12	30
1999	Employed,	BC	30-44	Male	Some PS	240	No	18.75	40
1999	Employed,	BC	30-44	Male	Some PS	2	Yes	21	40
1999	Employed,	BC	30-44	Female	Some PS	10	NA	NA	45
1999	Employed,	BC	30-44	Male	Some PS	123	Yes	22	0
1999	Employed,	BC	30-44	Female	Some PS	72	No	14.38	40
1999	Employed,	BC	30-44	Male	Some PS	17	No	19.23	50
1999	Unemployed	BC	30-44	Female	Some PS	NA	NA	NA	NA
1999	Employed,	BC	30-44	Male	Some PS	39	Yes	18	40
1999	Employed,	BC	30-44	Male	Some PS	22	NA	NA	48
1999	Employed,	BC	30-44	Female	Some PS	134	No	20.79	37
1999	Employed,	BC	30-44	Female	Some PS	39	No	9	0
1999	Employed,	BC	30-44	Male	Some PS	49	Yes	23.17	47
1999	Employed,	BC	30-44	Male	Some PS	68	No	19.85	37.5
1999	Employed,	BC	30-44	Male	Some PS	106	Yes	18.42	32
1999	Employed,	BC	30-44	Female	Some PS	29	No	8	36
1999	Employed,	BC	30-44	Female	Some PS	55	No	12	32
1999	Employed,	BC	30-44	Female	Some PS	13	NA	NA	14
1999	Employed,	BC	30-44	Male	Some PS	116	Yes	22.5	36
1999	Employed,	BC	30-44	Male	Some PS	3	Yes	19.9	40
1999	Employed,	BC	30-44	Male	Some PS	26	NA	NA	50
1999	Employed,	BC	45-59	Male	Some PS	104	Yes	25.96	40
1999	Employed,	BC	45-59	Male	Some PS	240	NA	NA	40
1999	Employed,	BC	45-59	Male	Some PS	240	No	20	40
1999	Employed,	BC	45-59	Male	Some PS	240	No	38.46	55
1999	Employed,	BC	45-59	Male	Some PS	228	NA	NA	54
1999	Employed,	BC	45-59	Female	Some PS	211	No	19.23	48
1999	Employed,	BC	45-59	Female	Some PS	240	No	41.21	35
1999	Employed,	BC	45-59	Female	Some PS	175	Yes	25	18
1999	Employed,	BC	45-59	Male	Some PS	13	NA	NA	40
1999	Employed,	BC	45-59	Female	Some PS	94	Yes	17	0
1999	Employed,	BC	45-59	Female	Some PS	5	No	11.54	40
1999	Employed,	BC	45-59	Female	Some PS	6	No	21.15	35
1999	Unemployed	BC	45-59	Female	Some PS	NA	NA	NA	NA
1999	Employed,	BC	45-59	Female	Some PS	79	Yes	20.44	0
1999	Employed,	BC	60+	Male	Some PS	72	NA	NA	40
1999	Employed,	BC	60+	Male	Some PS	240	Yes	41.03	34
1999	Employed,	BC	60+	Male	Some PS	151	Yes	17.91	0
1999	Employed,	BC	15-29	Male	BA or More	85	No	40.38	40
1999	Employed,	BC	15-29	Female	BA or More	18	Yes	20	37.5
1999	Employed,	BC	15-29	Male	BA or More	7	Yes	20	0
1999	Employed,	BC	30-44	Female	BA or More	19	Yes	41.31	40
1999	Employed,	BC	30-44	Male	BA or More	15	NA	NA	5.8
1999	Employed,	BC	30-44	Male	BA or More	108	No	15	35
1999	Employed,	BC	30-44	Female	BA or More	156	No	32.97	16
1999	Employed,	BC	30-44	Female	BA or More	18	Yes	14.87	47.5
1999	Employed,	BC	30-44	Male	BA or More	91	Yes	26.07	0
1999	Unemployed	BC	30-44	Female	BA or More	NA	NA	NA	NA
1999	Employed,	BC	30-44	Male	BA or More	101	No	12	20
1999	Employed,	BC	45-59	Male	BA or More	240	Yes	38.46	24
1999	Employed,	BC	45-59	Female	BA or More	44	NA	NA	55
1999	Employed,	BC	45-59	Female	BA or More	24	Yes	10	37.5
1999	Employed,	BC	45-59	Male	BA or More	29	Yes	16.96	37.5
1999	Employed,	BC	45-59	Female	BA or More	7	Yes	24.21	20
1999	Employed,	BC	45-59	Female	BA or More	54	NA	NA	50
1999	Employed,	BC	45-59	Male	BA or More	240	No	26.54	20
1999	Employed,	BC	45-59	Male	BA or More	73	No	19.87	60
1999	Employed,	BC	45-59	Male	BA or More	240	Yes	30.77	37.5
1999	Unemployed	BC	45-59	Male	BA or More	NA	NA	NA	NA
1999	Employed,	BC	45-59	Male	BA or More	240	Yes	30.77	37.5
1999	Employed,	BC	60+	Male	BA or More	2	Yes	30.77	99
1999	Employed,	ON	15-29	Male	HS Dropout	3	NA	NA	40
1999	Employed,	ON	15-29	Male	HS Dropout	16	No	12.82	33.5
1999	Employed,	ON	15-29	Male	HS Dropout	7	Yes	7	12
1999	Employed,	ON	15-29	Male	HS Dropout	6	No	14	40
1999	Employed,	ON	15-29	Male	HS Dropout	11	No	8.5	15
1999	Employed,	ON	15-29	Male	HS Dropout	19	No	14.5	8
1999	Employed,	ON	15-29	Male	HS Dropout	27	No	7	20
1999	Unemployed	ON	15-29	Male	HS Dropout	NA	NA	NA	NA
1999	Unemployed	ON	15-29	Male	HS Dropout	NA	NA	NA	NA
1999	Unemployed	ON	15-29	Male	HS Dropout	NA	NA	NA	NA
1999	Employed,	ON	15-29	Male	HS Dropout	57	No	7.69	3
1999	Unemployed	ON	15-29	Male	HS Dropout	NA	NA	NA	NA
1999	Employed,	ON	15-29	Male	HS Dropout	2	No	13	0
1999	Employed,	ON	15-29	Female	HS Dropout	34	No	6.85	0
1999	Employed,	ON	15-29	Male	HS Dropout	6	No	7	7
1999	Unemployed	ON	15-29	Male	HS Dropout	NA	NA	NA	NA
1999	Employed,	ON	15-29	Male	HS Dropout	56	No	7.75	36
1999	Employed,	ON	15-29	Male	HS Dropout	49	NA	NA	0.5
1999	Employed,	ON	15-29	Male	HS Dropout	11	No	6.95	7
1999	Employed,	ON	15-29	Female	HS Dropout	30	No	8	4
1999	Unemployed	ON	15-29	Female	HS Dropout	NA	NA	NA	NA
1999	Unemployed	ON	15-29	Male	HS Dropout	NA	NA	NA	NA
1999	Unemployed	ON	15-29	Male	HS Dropout	NA	NA	NA	NA
1999	Employed,	ON	15-29	Female	HS Dropout	9	No	8	5
1999	Unemployed	ON	15-29	Male	HS Dropout	NA	NA	NA	NA
1999	Employed,	ON	15-29	Male	HS Dropout	70	No	9.84	45
1999	Employed,	ON	15-29	Female	HS Dropout	10	No	6.45	13
1999	Employed,	ON	15-29	Male	HS Dropout	18	No	6.5	0
1999	Employed,	ON	15-29	Female	HS Dropout	113	Yes	14	40
1999	Employed,	ON	15-29	Male	HS Dropout	31	No	6.85	15
1999	Employed,	ON	30-44	Female	HS Dropout	9	NA	NA	14
1999	Employed,	ON	30-44	Male	HS Dropout	239	NA	NA	40
1999	Employed,	ON	30-44	Male	HS Dropout	115	NA	NA	60
1999	Employed,	ON	30-44	Female	HS Dropout	12	No	8	12
1999	Employed,	ON	30-44	Female	HS Dropout	209	No	21.5	42.5
1999	Employed,	ON	30-44	Male	HS Dropout	3	No	18	50
1999	Employed,	ON	30-44	Male	HS Dropout	115	NA	NA	70
1999	Unemployed	ON	30-44	Female	HS Dropout	NA	NA	NA	NA
1999	Employed,	ON	30-44	Male	HS Dropout	1	No	13	40
1999	Unemployed	ON	30-44	Male	HS Dropout	NA	NA	NA	NA
1999	Unemployed	ON	30-44	Female	HS Dropout	NA	NA	NA	NA
1999	Employed,	ON	30-44	Male	HS Dropout	190	NA	NA	70
1999	Employed,	ON	30-44	Female	HS Dropout	67	No	12	37
1999	Employed,	ON	30-44	Female	HS Dropout	10	No	8.5	40
1999	Employed,	ON	30-44	Female	HS Dropout	7	No	6.8	36
1999	Employed,	ON	30-44	Female	HS Dropout	20	NA	NA	12
1999	Employed,	ON	30-44	Male	HS Dropout	35	No	13	0
1999	Employed,	ON	30-44	Male	HS Dropout	192	No	12	40
1999	Employed,	ON	45-59	Male	HS Dropout	106	NA	NA	60
1999	Employed,	ON	45-59	Male	HS Dropout	240	Yes	20	46
1999	Employed,	ON	45-59	Male	HS Dropout	72	No	11	41
1999	Employed,	ON	45-59	Female	HS Dropout	137	No	7.79	16
1999	Employed,	ON	45-59	Female	HS Dropout	240	Yes	12.6	22.5
1999	Employed,	ON	45-59	Female	HS Dropout	106	Yes	17.1	40
1999	Employed,	ON	45-59	Male	HS Dropout	86	No	15.38	40
1999	Employed,	ON	45-59	Female	HS Dropout	240	Yes	15	0
1999	Employed,	ON	45-59	Male	HS Dropout	240	Yes	15	40
1999	Employed,	ON	45-59	Male	HS Dropout	240	Yes	21.43	40
1999	Unemployed	ON	45-59	Male	HS Dropout	NA	NA	NA	NA
1999	Employed,	ON	45-59	Male	HS Dropout	240	No	23.8	40
1999	Employed,	ON	45-59	Male	HS Dropout	240	Yes	28.78	40
1999	Employed,	ON	45-59	Female	HS Dropout	87	Yes	16.91	30.5
1999	Employed,	ON	45-59	Female	HS Dropout	34	No	9.25	37.5
1999	Employed,	ON	45-59	Female	HS Dropout	5	No	7.75	30
1999	Unemployed	ON	45-59	Female	HS Dropout	NA	NA	NA	NA
1999	Unemployed	ON	45-59	Female	HS Dropout	NA	NA	NA	NA
1999	Employed,	ON	45-59	Female	HS Dropout	67	Yes	10.38	25
1999	Employed,	ON	45-59	Female	HS Dropout	217	No	17.87	38
1999	Employed,	ON	45-59	Male	HS Dropout	240	Yes	22	0
1999	Employed,	ON	45-59	Male	HS Dropout	131	Yes	13.5	40
1999	Employed,	ON	45-59	Female	HS Dropout	123	NA	NA	40
1999	Employed,	ON	45-59	Male	HS Dropout	53	No	10	40
1999	Employed,	ON	45-59	Male	HS Dropout	240	Yes	19.25	40
1999	Employed,	ON	45-59	Male	HS Dropout	240	Yes	20.4	31
1999	Employed,	ON	45-59	Female	HS Dropout	163	No	15.06	37
1999	Employed,	ON	60+	Female	HS Dropout	240	NA	NA	14
1999	Employed,	ON	60+	Male	HS Dropout	240	NA	NA	40
1999	Employed,	ON	60+	Male	HS Dropout	240	NA	NA	10
1999	Employed,	ON	60+	Male	HS Dropout	240	Yes	22.5	40
1999	Employed,	ON	60+	Male	HS Dropout	103	No	8.75	40
1999	Employed,	ON	60+	Male	HS Dropout	65	NA	NA	0
1999	Employed,	ON	15-29	Female	HS Grad	50	No	7.4	8
1999	Employed,	ON	15-29	Male	HS Grad	10	No	10	40
1999	Employed,	ON	15-29	Female	HS Grad	21	Yes	11.6	8
1999	Employed,	ON	15-29	Male	HS Grad	7	No	7	21
1999	Employed,	ON	15-29	Male	HS Grad	2	Yes	13.75	40
1999	Employed,	ON	15-29	Female	HS Grad	7	No	7.75	40
1999	Employed,	ON	15-29	Male	HS Grad	63	No	11.5	40
1999	Employed,	ON	15-29	Male	HS Grad	207	No	14.42	40
1999	Employed,	ON	15-29	Male	HS Grad	4	No	6.85	21
1999	Employed,	ON	15-29	Male	HS Grad	12	No	16.75	40
1999	Employed,	ON	15-29	Male	HS Grad	19	No	9.5	40
1999	Unemployed	ON	15-29	Female	HS Grad	NA	NA	NA	NA
1999	Employed,	ON	15-29	Male	HS Grad	27	No	6.92	25
1999	Employed,	ON	15-29	Female	HS Grad	20	No	7	14
1999	Employed,	ON	15-29	Female	HS Grad	10	No	8	0
1999	Employed,	ON	15-29	Female	HS Grad	8	No	7.4	11
1999	Employed,	ON	15-29	Female	HS Grad	7	No	7.5	0
1999	Employed,	ON	15-29	Female	HS Grad	14	No	6.85	25
1999	Employed,	ON	15-29	Male	HS Grad	21	No	8	40
1999	Employed,	ON	15-29	Female	HS Grad	9	No	6.85	40
1999	Employed,	ON	15-29	Male	HS Grad	56	No	7	40
1999	Employed,	ON	15-29	Female	HS Grad	9	No	6.85	16
1999	Employed,	ON	30-44	Male	HS Grad	38	Yes	24.64	40
1999	Employed,	ON	30-44	Male	HS Grad	157	No	12.02	40
1999	Employed,	ON	30-44	Male	HS Grad	217	Yes	34.13	40
1999	Employed,	ON	30-44	Female	HS Grad	34	No	8.5	16
1999	Employed,	ON	30-44	Male	HS Grad	148	Yes	13.03	48
1999	Employed,	ON	30-44	Female	HS Grad	43	No	18	40
1999	Employed,	ON	30-44	Female	HS Grad	127	No	24.73	37
1999	Employed,	ON	30-44	Female	HS Grad	212	Yes	17.69	40
1999	Employed,	ON	30-44	Male	HS Grad	13	Yes	19.2	40
1999	Employed,	ON	30-44	Male	HS Grad	22	NA	NA	0
1999	Employed,	ON	30-44	Female	HS Grad	5	No	9	37.5
1999	Employed,	ON	30-44	Male	HS Grad	76	No	13.65	40
1999	Unemployed	ON	30-44	Male	HS Grad	NA	NA	NA	NA
1999	Employed,	ON	30-44	Female	HS Grad	240	No	12.31	6
1999	Employed,	ON	30-44	Female	HS Grad	240	Yes	15	40
1999	Employed,	ON	30-44	Male	HS Grad	98	No	22.5	40
1999	Employed,	ON	30-44	Female	HS Grad	177	Yes	18.3	21
1999	Employed,	ON	30-44	Male	HS Grad	65	Yes	22	40
1999	Employed,	ON	30-44	Male	HS Grad	5	No	7.5	30
1999	Employed,	ON	30-44	Male	HS Grad	72	Yes	12	50
1999	Employed,	ON	30-44	Male	HS Grad	84	NA	NA	45
1999	Employed,	ON	30-44	Male	HS Grad	72	Yes	25	50
1999	Employed,	ON	30-44	Male	HS Grad	240	Yes	21.85	38
1999	Employed,	ON	30-44	Male	HS Grad	94	No	26.44	50
1999	Employed,	ON	30-44	Female	HS Grad	43	Yes	12.71	0
1999	Employed,	ON	30-44	Female	HS Grad	13	No	9	36
1999	Unemployed	ON	30-44	Female	HS Grad	NA	NA	NA	NA
1999	Employed,	ON	30-44	Male	HS Grad	87	No	21.15	44
1999	Employed,	ON	30-44	Male	HS Grad	240	No	31.25	43
1999	Employed,	ON	30-44	Male	HS Grad	166	NA	NA	0
1999	Unemployed	ON	30-44	Male	HS Grad	NA	NA	NA	NA
1999	Employed,	ON	30-44	Male	HS Grad	83	No	12	40
1999	Employed,	ON	30-44	Male	HS Grad	240	Yes	20.08	24
1999	Employed,	ON	30-44	Male	HS Grad	71	No	12	50
1999	Employed,	ON	30-44	Female	HS Grad	118	No	10	30
1999	Employed,	ON	30-44	Female	HS Grad	101	Yes	14.74	25
1999	Employed,	ON	30-44	Male	HS Grad	144	Yes	21	32
1999	Employed,	ON	30-44	Female	HS Grad	164	NA	NA	47
1999	Employed,	ON	30-44	Male	HS Grad	111	No	19.23	40
1999	Employed,	ON	30-44	Male	HS Grad	31	No	18	20
1999	Employed,	ON	45-59	Female	HS Grad	121	NA	NA	30
1999	Employed,	ON	45-59	Female	HS Grad	222	Yes	16.41	67.5
1999	Employed,	ON	45-59	Female	HS Grad	18	NA	NA	88
1999	Employed,	ON	45-59	Female	HS Grad	240	Yes	31.32	0
1999	Employed,	ON	45-59	Female	HS Grad	211	Yes	9.75	32
1999	Employed,	ON	45-59	Female	HS Grad	240	No	11.11	0
1999	Employed,	ON	45-59	Female	HS Grad	59	No	13.74	35
1999	Employed,	ON	45-59	Male	HS Grad	32	NA	NA	22
1999	Employed,	ON	45-59	Male	HS Grad	226	No	22	32
1999	Employed,	ON	45-59	Male	HS Grad	240	Yes	24	35
1999	Employed,	ON	45-59	Female	HS Grad	88	Yes	16.1	0
1999	Unemployed	ON	45-59	Female	HS Grad	NA	NA	NA	NA
1999	Employed,	ON	45-59	Male	HS Grad	30	NA	NA	30
1999	Unemployed	ON	45-59	Female	HS Grad	NA	NA	NA	NA
1999	Employed,	ON	45-59	Female	HS Grad	3	No	10	45
1999	Employed,	ON	45-59	Male	HS Grad	240	No	15	40
1999	Employed,	ON	45-59	Female	HS Grad	10	No	7.15	23
1999	Employed,	ON	45-59	Male	HS Grad	49	NA	NA	42
1999	Employed,	ON	45-59	Female	HS Grad	1	No	8.5	24
1999	Employed,	ON	45-59	Female	HS Grad	240	No	14.87	37.5
1999	Unemployed	ON	45-59	Male	HS Grad	NA	NA	NA	NA
1999	Employed,	ON	45-59	Male	HS Grad	240	NA	NA	50
1999	Employed,	ON	45-59	Female	HS Grad	127	No	7.5	0
1999	Unemployed	ON	45-59	Male	HS Grad	NA	NA	NA	NA
1999	Employed,	ON	45-59	Male	HS Grad	240	No	27.88	40
1999	Employed,	ON	45-59	Male	HS Grad	240	Yes	14.21	40
1999	Employed,	ON	45-59	Male	HS Grad	109	NA	NA	55
1999	Employed,	ON	45-59	Male	HS Grad	240	Yes	33.65	40
1999	Employed,	ON	60+	Male	HS Grad	95	No	10	0
1999	Employed,	ON	60+	Male	HS Grad	240	NA	NA	10
1999	Employed,	ON	60+	Male	HS Grad	10	No	14.42	16
1999	Employed,	ON	60+	Female	HS Grad	114	Yes	6.95	20
1999	Employed,	ON	60+	Female	HS Grad	31	No	8.25	13.5
1999	Employed,	ON	15-29	Female	Some PS	15	No	14.28	56
1999	Employed,	ON	15-29	Female	Some PS	3	No	14.42	52
1999	Employed,	ON	15-29	Male	Some PS	3	No	10.5	40
1999	Employed,	ON	15-29	Male	Some PS	34	Yes	8.5	16
1999	Employed,	ON	15-29	Female	Some PS	70	No	7.5	0
1999	Employed,	ON	15-29	Female	Some PS	99	No	9.38	35
1999	Employed,	ON	15-29	Male	Some PS	51	No	6.75	47
1999	Employed,	ON	15-29	Male	Some PS	10	No	16	48
1999	Employed,	ON	15-29	Female	Some PS	15	No	22	21
1999	Employed,	ON	15-29	Male	Some PS	46	No	14.65	42
1999	Employed,	ON	15-29	Female	Some PS	14	No	15.38	36
1999	Employed,	ON	15-29	Female	Some PS	7	No	9	8
1999	Employed,	ON	15-29	Female	Some PS	106	Yes	8	45
1999	Employed,	ON	15-29	Female	Some PS	10	No	6.85	4
1999	Employed,	ON	15-29	Female	Some PS	1	No	7	24
1999	Employed,	ON	15-29	Male	Some PS	35	Yes	6.85	52.5
1999	Employed,	ON	15-29	Female	Some PS	15	No	10	46
1999	Employed,	ON	15-29	Female	Some PS	1	No	9	40
1999	Employed,	ON	15-29	Female	Some PS	5	No	11.28	37.5
1999	Employed,	ON	15-29	Male	Some PS	16	No	6.25	8
1999	Employed,	ON	15-29	Female	Some PS	13	No	10	40
1999	Employed,	ON	15-29	Male	Some PS	8	No	20.51	40.5
1999	Employed,	ON	15-29	Male	Some PS	39	NA	NA	25
1999	Unemployed	ON	15-29	Male	Some PS	NA	NA	NA	NA
1999	Employed,	ON	15-29	Male	Some PS	25	Yes	16	53
1999	Employed,	ON	15-29	Female	Some PS	3	NA	NA	10
1999	Employed,	ON	15-29	Female	Some PS	32	No	10	60
1999	Employed,	ON	15-29	Female	Some PS	99	NA	NA	40
1999	Employed,	ON	15-29	Male	Some PS	19	No	12	0
1999	Employed,	ON	15-29	Female	Some PS	3	No	10.85	40
1999	Unemployed	ON	15-29	Female	Some PS	NA	NA	NA	NA
1999	Unemployed	ON	15-29	Female	Some PS	NA	NA	NA	NA
1999	Employed,	ON	15-29	Male	Some PS	5	No	19.89	16
1999	Employed,	ON	15-29	Female	Some PS	9	No	14	0
1999	Employed,	ON	15-29	Female	Some PS	5	No	7	20
1999	Employed,	ON	15-29	Male	Some PS	3	No	9.32	23
1999	Employed,	ON	15-29	Female	Some PS	14	NA	NA	22
1999	Employed,	ON	15-29	Male	Some PS	8	Yes	8	25
1999	Employed,	ON	15-29	Male	Some PS	6	No	16	40
1999	Employed,	ON	15-29	Female	Some PS	13	No	10.58	40
1999	Employed,	ON	15-29	Female	Some PS	17	No	6.85	38
1999	Employed,	ON	15-29	Male	Some PS	77	No	11	50
1999	Employed,	ON	15-29	Male	Some PS	27	Yes	12.35	40
1999	Employed,	ON	15-29	Female	Some PS	1	No	7	20
1999	Employed,	ON	15-29	Male	Some PS	55	Yes	11	6
1999	Employed,	ON	15-29	Female	Some PS	86	No	7	42
1999	Employed,	ON	15-29	Male	Some PS	10	No	10	8
1999	Employed,	ON	30-44	Male	Some PS	140	Yes	15.38	48
1999	Employed,	ON	30-44	Male	Some PS	82	No	20	52
1999	Employed,	ON	30-44	Male	Some PS	34	Yes	15	40
1999	Employed,	ON	30-44	Male	Some PS	82	Yes	12.75	40
1999	Employed,	ON	30-44	Male	Some PS	2	No	20	40
1999	Employed,	ON	30-44	Male	Some PS	20	No	11	40
1999	Employed,	ON	30-44	Female	Some PS	67	No	8	40
1999	Employed,	ON	30-44	Female	Some PS	50	No	8.75	38
1999	Employed,	ON	30-44	Male	Some PS	203	No	30.04	40
1999	Employed,	ON	30-44	Female	Some PS	124	No	13	37.5
1999	Employed,	ON	30-44	Male	Some PS	60	No	19.23	50
1999	Employed,	ON	30-44	Male	Some PS	17	No	15	45
1999	Employed,	ON	30-44	Female	Some PS	4	No	13	34
1999	Employed,	ON	30-44	Female	Some PS	36	No	16	0
1999	Employed,	ON	30-44	Male	Some PS	65	NA	NA	55
1999	Employed,	ON	30-44	Male	Some PS	67	No	19.23	0
1999	Employed,	ON	30-44	Female	Some PS	19	NA	NA	17
1999	Employed,	ON	30-44	Male	Some PS	55	No	13.46	50
1999	Unemployed	ON	30-44	Male	Some PS	NA	NA	NA	NA
1999	Employed,	ON	30-44	Female	Some PS	32	NA	NA	30
1999	Employed,	ON	30-44	Male	Some PS	71	Yes	27	40
1999	Employed,	ON	30-44	Female	Some PS	27	No	14.5	30
1999	Unemployed	ON	30-44	Male	Some PS	NA	NA	NA	NA
1999	Employed,	ON	30-44	Male	Some PS	24	Yes	23.72	50
